Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,segment_label,is_churned,churn_probability,churn_risk
13508,244,2,287.05,2,2,2,6,222,Lost,1,0.9996289,High Risk
13509,9,8,1114.72,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
13510,1,11,4558.29,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13511,677,1,282.76,1,1,1,3,111,Lost,1,0.9996289,High Risk
13512,261,4,713.39,2,3,3,8,233,At Risk,1,0.9995913,High Risk
13513,127,3,824.59,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
13514,74,4,815.9000000000001,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
13515,73,6,1265.82,3,4,4,11,344,Loyal Customers,0,0.0005852699,Low Risk
13516,21,4,1685.26,4,3,4,11,434,Loyal Customers,0,0.00045565024,Low Risk
13517,60,3,2128.42,3,3,4,10,334,Loyal Customers,0,0.0002361777,Low Risk
13518,86,1,627.16,3,1,3,7,313,Others,0,0.0004902948,Low Risk
13519,78,2,343.21,3,2,2,7,322,Others,0,0.0004902948,Low Risk
13520,59,11,6606.0,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13521,1,3,1071.73,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
13522,30,1,125.8,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
13523,33,6,4534.57,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
13524,41,5,680.1800000000001,4,4,3,11,443,Loyal Customers,0,0.00076959876,Low Risk
13525,15,2,628.78,5,2,3,10,523,New Customers,0,0.0004094127,Low Risk
13526,738,2,1182.0,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
13527,34,12,4541.29,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13529,79,2,307.76,3,2,2,7,322,Others,0,0.0004902948,Low Risk
13530,634,1,402.98,1,1,2,4,112,Lost,1,0.9996289,High Risk
13531,205,6,1433.07,2,4,4,10,244,At Risk,1,0.9997583,High Risk
13532,34,1,210.31,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
13533,183,3,269.09,3,3,1,7,331,Potential Loyalists,1,0.9996289,High Risk
13534,2,35,7720.9,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13535,403,1,89.5,2,1,1,4,211,Lost,1,0.9996289,High Risk
13536,1,7,3444.39,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
13537,426,2,717.85,1,2,3,6,123,Cant Lose Them,1,0.9995913,High Risk
13538,43,12,3103.13,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13539,86,7,1569.36,3,4,4,11,344,Loyal Customers,0,0.00092350127,Low Risk
13540,467,3,632.39,1,3,3,7,133,At Risk,1,0.9996289,High Risk
13541,427,2,785.25,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
13542,377,17,3959.49,2,5,5,12,255,At Risk,1,0.99921155,High Risk
13543,634,2,1439.61,1,2,4,7,124,Cant Lose Them,1,0.9996271,High Risk
13544,40,6,790.2,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
13545,391,2,364.93,2,2,2,6,222,Lost,1,0.9996289,High Risk
13546,12,5,1086.24,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
13547,408,1,167.08,2,1,1,4,211,Lost,1,0.9996289,High Risk
13548,96,3,901.44,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
13549,26,8,1005.8,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
13550,383,1,342.55,2,1,2,5,212,Lost,1,0.9996289,High Risk
13551,319,2,244.2,2,2,1,5,221,Lost,1,0.9996289,High Risk
13552,66,22,6948.92,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
13553,675,1,499.6,1,1,2,4,112,Lost,1,0.9996289,High Risk
13554,380,7,1629.35,2,4,4,10,244,At Risk,1,0.9997583,High Risk
13555,74,13,8891.84,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
13556,429,2,200.82,1,2,1,4,121,Lost,1,0.9996289,High Risk
13557,28,13,3032.26,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13558,6,4,594.52,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
13559,513,2,990.0,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
13560,7,1,171.42000000000002,5,1,1,7,511,New Customers,0,0.0004902948,Low Risk
13561,216,11,1803.4,2,5,4,11,254,At Risk,1,0.9997583,High Risk
13562,82,8,4838.18,3,4,5,12,345,Loyal Customers,0,0.0002199083,Low Risk
13563,84,2,777.53,3,2,3,8,323,Others,0,0.0004422136,Low Risk
13564,144,37,16498.97,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
13565,19,3,414.8,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
13566,41,5,1688.6,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
13567,428,4,1079.29,1,3,3,7,133,At Risk,1,0.99958855,High Risk
13568,173,1,187.05,3,1,1,5,311,Others,1,0.9996289,High Risk
13569,17,4,726.54,5,3,3,11,533,Loyal Customers,0,0.00037169023,Low Risk
13570,243,1,239.49,2,1,1,4,211,Lost,1,0.9996289,High Risk
13571,13,26,4537.26,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13572,206,1,1384.25,2,1,4,7,214,Cant Lose Them,1,0.99946004,High Risk
13573,50,6,904.52,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
13574,411,1,404.45,1,1,2,4,112,Lost,1,0.9996289,High Risk
13575,23,5,732.0699999999999,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
13576,10,28,11202.59,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13577,25,11,3489.28,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13578,409,1,147.66,2,1,1,4,211,Lost,1,0.9996289,High Risk
13579,15,5,1374.34,5,4,4,13,544,Champions,0,0.0004666579,Low Risk
13580,406,1,107.75,2,1,1,4,211,Lost,1,0.9996289,High Risk
13581,309,2,280.53000000000003,2,2,1,5,221,Lost,1,0.9996289,High Risk
13582,390,2,241.68,2,2,1,5,221,Lost,1,0.9996289,High Risk
13583,156,2,1445.031,3,2,4,9,324,Others,1,0.9995535,High Risk
13584,307,3,385.7,2,3,2,7,232,Others,1,0.9996289,High Risk
13585,531,3,684.54,1,3,3,7,133,At Risk,1,0.9996025,High Risk
13586,541,1,127.28,1,1,1,3,111,Lost,1,0.9996289,High Risk
13587,64,4,1673.5,3,3,4,10,334,Loyal Customers,0,0.00045565024,Low Risk
13588,16,9,2478.95,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
13589,15,6,1120.74,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
13590,11,18,6336.04,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13591,65,7,2093.94,3,4,4,11,344,Loyal Customers,0,0.00041936015,Low Risk
13592,36,4,247.96,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
13593,108,14,5493.29,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
13594,53,2,533.32,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
13595,517,3,784.48,1,3,3,7,133,At Risk,1,0.99958855,High Risk
13596,6,2,664.11,5,2,3,10,523,New Customers,0,0.00039627156,Low Risk
13597,400,2,396.71,2,2,2,6,222,Lost,1,0.9996289,High Risk
13598,47,5,761.96,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
13599,1,33,9811.04,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13600,312,2,518.42,2,2,2,6,222,Lost,1,0.9996289,High Risk
13601,45,4,1159.99,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
13602,65,4,1025.17,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
13603,26,1,164.34,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
13604,659,1,717.62,1,1,3,5,113,Cant Lose Them,1,0.9995913,High Risk
13605,387,2,522.67,2,2,2,6,222,Lost,1,0.9996289,High Risk
13606,29,3,276.75,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
13607,40,2,1075.81,4,2,3,9,423,New Customers,0,0.00036926035,Low Risk
13608,541,1,232.05,1,1,1,3,111,Lost,1,0.9996289,High Risk
13609,593,1,167.35,1,1,1,3,111,Lost,1,0.9996289,High Risk
13610,12,14,2103.71,5,5,4,14,554,Champions,0,0.00030680475,Low Risk
13611,89,10,3297.9300000000003,3,5,5,13,355,Loyal Customers,0,0.073535174,Low Risk
13612,633,1,818.29,1,1,3,5,113,Cant Lose Them,1,0.99958855,High Risk
13613,453,5,1039.85,1,4,3,8,143,At Risk,1,0.99973327,High Risk
13614,24,6,2332.74,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
13615,319,8,6272.53,2,4,5,11,245,At Risk,1,0.99942315,High Risk
13616,568,2,283.85,1,2,1,4,121,Lost,1,0.9996289,High Risk
13617,40,8,1278.75,4,4,4,12,444,Champions,0,0.00042820536,Low Risk
13618,174,1,177.34,3,1,1,5,311,Others,1,0.9996289,High Risk
13619,545,2,224.94,1,2,1,4,121,Lost,1,0.9996289,High Risk
13620,528,1,112.34,1,1,1,3,111,Lost,1,0.9996289,High Risk
13621,117,1,213.85,3,1,1,5,311,Others,1,0.9996289,High Risk
13622,696,1,658.95,1,1,3,5,113,Cant Lose Them,1,0.9996166,High Risk
13623,31,10,2533.06,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
13624,388,1,462.08,2,1,2,5,212,Lost,1,0.9996289,High Risk
13625,597,1,301.26,1,1,2,4,112,Lost,1,0.9996289,High Risk
13626,253,2,707.04,2,2,3,7,223,Cant Lose Them,1,0.9995913,High Risk
13627,59,7,2245.9,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
13628,676,1,310.14,1,1,2,4,112,Lost,1,0.9996289,High Risk
13629,23,19,13370.86,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13630,5,7,2031.78,5,4,4,13,544,Champions,0,0.00030680475,Low Risk
13631,100,11,3070.42,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
13632,25,8,3645.81,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
13634,33,16,5033.77,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13635,68,4,2999.16,3,3,5,11,335,Loyal Customers,0,0.00020254405,Low Risk
13636,37,5,949.12,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
13637,52,3,804.3,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
13638,16,1,122.64,5,1,1,7,511,New Customers,0,0.0004902948,Low Risk
13639,74,2,1346.27,3,2,4,9,324,Others,0,0.0002833034,Low Risk
13640,611,1,405.0,1,1,2,4,112,Lost,1,0.9996289,High Risk
13641,641,5,1016.47,1,4,3,8,143,At Risk,1,0.99973327,High Risk
13642,216,4,472.2,2,3,2,7,232,Others,1,0.9996289,High Risk
13643,31,10,2156.77,4,5,4,13,454,Champions,0,0.00030680475,Low Risk
13644,16,4,2624.26,5,3,4,12,534,Loyal Customers,0,0.0001757982,Low Risk
13645,120,1,252.1,3,1,1,5,311,Others,1,0.9996289,High Risk
13646,400,2,326.25,2,2,2,6,222,Lost,1,0.9996289,High Risk
13647,10,8,3041.68,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
13648,400,8,1764.02,2,4,4,10,244,At Risk,1,0.9997583,High Risk
13649,257,6,1453.68,2,4,4,10,244,At Risk,1,0.9997583,High Risk
13650,17,10,3288.0,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13651,35,3,226.85,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
13652,46,5,2262.05,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
13653,488,1,152.2,1,1,1,3,111,Lost,1,0.9996289,High Risk
13654,43,11,6308.0,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13655,114,6,2280.51,3,4,4,11,344,Loyal Customers,1,0.99942315,High Risk
13656,165,4,1078.85,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
13657,11,2,382.14,5,2,2,9,522,New Customers,0,0.0004094127,Low Risk
13658,10,9,6025.5,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13659,206,12,4884.68,2,5,5,12,255,At Risk,1,0.99921155,High Risk
13660,400,1,306.64,2,1,2,5,212,Lost,1,0.9996289,High Risk
13661,603,1,325.24,1,1,2,4,112,Lost,1,0.9996289,High Risk
13662,86,11,2233.61,3,5,4,12,354,Loyal Customers,0,0.0002199083,Low Risk
13663,179,5,2047.51,3,4,4,11,344,Loyal Customers,1,0.9995865,High Risk
13665,386,3,1711.66,2,3,4,9,234,At Risk,1,0.9995535,High Risk
13666,60,5,127.9,3,4,1,8,341,Potential Loyalists,0,0.0008244051,Low Risk
13667,149,1,299.05,3,1,2,6,312,Others,1,0.9996289,High Risk
13668,3,35,12948.48,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13669,51,3,413.55,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
13670,75,1,349.7,3,1,2,6,312,Others,0,0.0004902948,Low Risk
13671,395,1,172.6,2,1,1,4,211,Lost,1,0.9996289,High Risk
13672,301,3,419.92,2,3,2,7,232,Others,1,0.9996289,High Risk
13673,19,2,387.44,5,2,2,9,522,New Customers,0,0.0004094127,Low Risk
13674,433,1,240.68,1,1,1,3,111,Lost,1,0.9996289,High Risk
13675,151,2,486.8200000000001,3,2,2,7,322,Others,1,0.9996289,High Risk
13676,539,2,243.9,1,2,1,4,121,Lost,1,0.9996289,High Risk
13677,405,2,551.24,2,2,2,6,222,Lost,1,0.9996289,High Risk
13678,152,1,232.6,3,1,1,5,311,Others,1,0.9996289,High Risk
13679,494,3,281.26,1,3,1,5,131,Others,1,0.9996289,High Risk
13680,1,12,11419.67,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13681,18,4,827.83,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
13682,187,1,59.5,3,1,1,5,311,Others,1,0.9996289,High Risk
13683,458,1,258.6,1,1,1,3,111,Lost,1,0.9996289,High Risk
13684,286,4,594.88,2,3,2,7,232,Others,1,0.9996289,High Risk
13685,3,7,3119.44,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
13686,183,3,409.04,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
13687,438,1,11880.84,1,1,5,7,115,Cant Lose Them,1,0.99928516,High Risk
13688,635,1,375.5,1,1,2,4,112,Lost,1,0.9996289,High Risk
13689,63,2,1259.5,3,2,4,9,324,Others,0,0.00028871957,Low Risk
13690,59,1,172.25,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
13691,396,1,212.78,2,1,1,4,211,Lost,1,0.9996289,High Risk
13692,25,5,3114.4,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
13693,374,9,2011.82,2,5,4,11,254,At Risk,1,0.9995865,High Risk
13694,4,143,195640.69,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13695,31,16,2770.73,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
13696,422,3,2020.4,1,3,4,8,134,At Risk,1,0.9993869,High Risk
13697,39,1,151.29999999999998,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
13698,597,2,451.73,1,2,2,5,122,Lost,1,0.9996289,High Risk
13699,155,2,764.15,3,2,3,8,323,Others,1,0.99958855,High Risk
13700,26,13,2596.9700000000003,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
13701,447,1,161.0,1,1,1,3,111,Lost,1,0.9996289,High Risk
13702,446,1,135.18,1,1,1,3,111,Lost,1,0.9996289,High Risk
13703,318,2,425.56,2,2,2,6,222,Lost,1,0.9996289,High Risk
13704,5,9,2308.06,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
13705,8,7,1717.19,5,4,4,13,544,Champions,0,0.00067572953,Low Risk
13706,303,2,631.17,2,2,3,7,223,Cant Lose Them,1,0.9996289,High Risk
13707,267,5,3365.86,2,4,5,11,245,At Risk,1,0.99942315,High Risk
13708,271,1,285.33,2,1,1,4,211,Lost,1,0.9996289,High Risk
13709,4,18,7571.35,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13710,32,3,509.52,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
13711,219,9,1792.26,2,5,4,11,254,At Risk,1,0.9997583,High Risk
13712,247,2,766.42,2,2,3,7,223,Cant Lose Them,1,0.99958855,High Risk
13713,408,3,740.76,2,3,3,8,233,At Risk,1,0.9995913,High Risk
13714,465,1,161.35,1,1,1,3,111,Lost,1,0.9996289,High Risk
13715,281,17,8153.04,2,5,5,12,255,At Risk,1,0.99921155,High Risk
13716,269,1,138.28,2,1,1,4,211,Lost,1,0.9996289,High Risk
13717,32,8,1763.3,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
13718,246,2,306.55,2,2,2,6,222,Lost,1,0.9996289,High Risk
13719,15,11,2783.08,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
13720,117,4,799.9,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
13721,36,2,741.54,4,2,3,9,423,New Customers,0,0.00037169023,Low Risk
13722,132,10,5635.41,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
13723,217,6,1194.08,2,4,3,9,243,At Risk,1,0.99973327,High Risk
13724,637,1,213.01,1,1,1,3,111,Lost,1,0.9996289,High Risk
13725,50,8,1980.56,4,4,4,12,444,Champions,0,0.00042543272,Low Risk
13726,39,2,1079.66,4,2,3,9,423,New Customers,0,0.00036926035,Low Risk
13727,29,8,1074.15,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
13728,37,16,2855.17,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
13729,436,3,724.73,1,3,3,7,133,At Risk,1,0.9995913,High Risk
13730,136,2,752.6,3,2,3,8,323,Others,1,0.9995913,High Risk
13731,219,2,610.59,2,2,3,7,223,Cant Lose Them,1,0.9996289,High Risk
13732,28,1,491.86,4,1,2,7,412,New Customers,0,0.0004902948,Low Risk
13733,411,2,487.03,1,2,2,5,122,Lost,1,0.9996289,High Risk
13734,509,4,6695.6900000000005,1,3,5,9,135,At Risk,1,0.99914396,High Risk
13735,25,13,9762.77,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13736,5,7,2752.47,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
13737,200,1,339.6,2,1,2,5,212,Lost,1,0.9996289,High Risk
13738,396,1,434.78,2,1,2,5,212,Lost,1,0.9996289,High Risk
13739,18,2,292.2,5,2,2,9,522,New Customers,0,0.0004094127,Low Risk
13740,241,5,1582.77,2,4,4,10,244,At Risk,1,0.9997583,High Risk
13741,72,3,668.4300000000001,3,3,3,9,333,Loyal Customers,0,0.00039627156,Low Risk
13742,17,12,3107.87,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13743,3,7,1341.6,5,4,4,13,544,Champions,0,0.0003924097,Low Risk
13744,95,2,1080.52,3,2,3,8,323,Others,1,0.99958855,High Risk
13745,162,2,777.36,3,2,3,8,323,Others,1,0.99958855,High Risk
13746,414,1,176.69,1,1,1,3,111,Lost,1,0.9996289,High Risk
13747,374,2,169.79999999999998,2,2,1,5,221,Lost,1,0.9996289,High Risk
13748,96,9,2064.35,3,5,4,12,354,Loyal Customers,1,0.99943477,High Risk
13750,54,11,3602.1800000000003,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13751,288,1,296.25,2,1,2,5,212,Lost,1,0.9996289,High Risk
13752,124,7,1579.8300000000002,3,4,4,11,344,Loyal Customers,1,0.9997583,High Risk
13753,288,4,2094.57,2,3,4,9,234,At Risk,1,0.99926585,High Risk
13754,152,3,447.05,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
13755,4,9,2108.06,5,5,4,14,554,Champions,0,0.00030680475,Low Risk
13756,2,23,8655.95,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13757,675,1,195.55,1,1,1,3,111,Lost,1,0.9996289,High Risk
13758,12,15,8698.13,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13759,33,2,659.4100000000001,4,2,3,9,423,New Customers,0,0.00039627156,Low Risk
13760,54,5,1363.64,4,4,4,12,444,Champions,0,0.00042017346,Low Risk
13761,50,6,1952.17,4,4,4,12,444,Champions,0,0.00042543272,Low Risk
13762,219,5,2472.48,2,4,4,10,244,At Risk,1,0.99942315,High Risk
13763,63,3,5217.4400000000005,3,3,5,11,335,Loyal Customers,0,0.00020254405,Low Risk
13764,71,6,2919.62,3,4,5,12,345,Loyal Customers,0,0.0002199083,Low Risk
13765,653,1,352.821,1,1,2,4,112,Lost,1,0.9996289,High Risk
13766,495,1,190.35,1,1,1,3,111,Lost,1,0.9996289,High Risk
13767,2,73,33903.57,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13768,727,2,875.97,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
13769,2,20,5478.12,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13770,422,4,785.37,1,3,3,7,133,At Risk,1,0.99958855,High Risk
13771,64,9,5728.82,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
13772,34,8,3100.02,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
13773,397,2,301.54,2,2,2,6,222,Lost,1,0.9996289,High Risk
13774,82,1,345.0,3,1,2,6,312,Others,0,0.0004902948,Low Risk
13775,591,1,1049.66,1,1,3,5,113,Cant Lose Them,1,0.99958855,High Risk
13776,428,2,623.98,1,2,3,6,123,Cant Lose Them,1,0.9996289,High Risk
13777,1,61,49638.26,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13778,103,4,1124.49,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
13779,516,1,161.13,1,1,1,3,111,Lost,1,0.9996289,High Risk
13780,7,3,732.07,5,3,3,11,533,Loyal Customers,0,0.00037169023,Low Risk
13781,251,3,778.83,2,3,3,8,233,At Risk,1,0.99958855,High Risk
13782,13,13,1786.08,5,5,4,14,554,Champions,0,0.00067572953,Low Risk
13783,488,4,1542.09,1,3,4,8,134,At Risk,1,0.9996271,High Risk
13784,10,14,2910.23,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13785,429,4,542.49,1,3,2,6,132,Others,1,0.9996289,High Risk
13786,367,6,3127.99,2,4,5,11,245,At Risk,1,0.99942315,High Risk
13787,76,6,1222.5,3,4,4,11,344,Loyal Customers,0,0.0007484747,Low Risk
13788,505,1,3.75,1,1,1,3,111,Lost,1,0.9996289,High Risk
13789,388,1,239.46,2,1,1,4,211,Lost,1,0.9996289,High Risk
13790,4,1,348.8,5,1,2,8,512,New Customers,0,0.0004902948,Low Risk
13791,128,2,1516.0,3,2,4,9,324,Others,1,0.9995535,High Risk
13792,66,3,383.95,3,3,2,8,332,Potential Loyalists,0,0.0004902948,Low Risk
13793,647,1,96.0,1,1,1,3,111,Lost,1,0.9996289,High Risk
13794,547,1,126.03,1,1,1,3,111,Lost,1,0.9996289,High Risk
13795,388,4,836.3,2,3,3,8,233,At Risk,1,0.99958855,High Risk
13796,499,1,289.7,1,1,2,4,112,Lost,1,0.9996289,High Risk
13797,437,3,1179.45,1,3,3,7,133,At Risk,1,0.99958855,High Risk
13798,1,110,75428.87,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13799,117,9,2803.57,3,5,4,12,354,Loyal Customers,1,0.99921155,High Risk
13800,310,3,1679.56,2,3,4,9,234,At Risk,1,0.9995535,High Risk
13801,67,1,324.8,3,1,2,6,312,Others,0,0.0004902948,Low Risk
13802,139,19,26259.11,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
13803,255,3,1338.91,2,3,4,9,234,At Risk,1,0.9993124,High Risk
13804,31,9,3161.12,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13805,52,2,924.6,4,2,3,9,423,New Customers,0,0.00036926035,Low Risk
13806,64,1,256.38,3,1,1,5,311,Others,0,0.0004902948,Low Risk
13807,367,3,422.2,2,3,2,7,232,Others,1,0.9996289,High Risk
13808,6,5,1747.66,5,4,4,13,544,Champions,0,0.00067572953,Low Risk
13809,305,3,679.7,2,3,3,8,233,At Risk,1,0.9996025,High Risk
13810,29,3,1499.01,4,3,4,11,434,Loyal Customers,0,0.00045565024,Low Risk
13811,184,3,814.5,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
13812,42,3,539.0,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
13813,40,8,2765.47,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
13814,92,3,2257.32,3,3,4,10,334,Loyal Customers,1,0.99914396,High Risk
13815,22,8,7475.74,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
13816,24,2,571.6700000000001,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
13817,29,2,382.98,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
13818,430,1,61.28,1,1,1,3,111,Lost,1,0.9996289,High Risk
13819,302,6,2642.35,2,4,4,10,244,At Risk,1,0.99942315,High Risk
13820,418,3,652.75,1,3,3,7,133,At Risk,1,0.9996166,High Risk
13821,145,6,1379.08,3,4,4,11,344,Loyal Customers,1,0.9996499,High Risk
13822,6,2,632.0,5,2,3,10,523,New Customers,0,0.0004094127,Low Risk
13823,19,7,3403.4500000000003,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
13824,33,12,3314.76,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13825,622,2,255.59,1,2,1,4,121,Lost,1,0.9996289,High Risk
13826,176,1,189.5,3,1,1,5,311,Others,1,0.9996289,High Risk
13827,58,3,409.8,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
13828,22,1,209.49,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
13829,421,1,102.0,1,1,1,3,111,Lost,1,0.9996289,High Risk
13830,582,1,156.85000000000002,1,1,1,3,111,Lost,1,0.9996289,High Risk
13831,16,18,6585.54,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13832,19,2,609.89,5,2,3,10,523,New Customers,0,0.0004094127,Low Risk
13833,159,2,700.41,3,2,3,8,323,Others,1,0.9995913,High Risk
13834,577,2,324.19,1,2,2,5,122,Lost,1,0.9996289,High Risk
13835,25,7,1095.27,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
13836,399,2,620.37,2,2,3,7,223,Cant Lose Them,1,0.9996289,High Risk
13837,212,2,266.59000000000003,2,2,1,5,221,Lost,1,0.9996289,High Risk
13838,6,10,1690.07,5,5,4,14,554,Champions,0,0.00067572953,Low Risk
13839,486,1,139.95000000000002,1,1,1,3,111,Lost,1,0.9996289,High Risk
13840,416,1,651.4,1,1,3,5,113,Cant Lose Them,1,0.9996166,High Risk
13841,253,1,85.0,2,1,1,4,211,Lost,1,0.9996289,High Risk
13842,59,18,5319.34,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13843,381,1,319.75,2,1,2,5,212,Lost,1,0.9996289,High Risk
13844,11,1,361.62,5,1,2,8,512,New Customers,0,0.0004902948,Low Risk
13845,65,1,312.98,3,1,2,6,312,Others,0,0.0004902948,Low Risk
13846,25,4,1307.79,4,3,4,11,434,Loyal Customers,0,0.00028871957,Low Risk
13847,720,1,310.72,1,1,2,4,112,Lost,1,0.9996289,High Risk
13848,92,8,3015.0,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
13849,52,5,3469.3,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
13850,129,1,1595.48,3,1,4,8,314,Others,1,0.9996271,High Risk
13851,96,8,4606.46,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
